2017-12-15 14:29:49.406 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:29:54.408 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:29:59.412 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:30:04.414 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:30:09.418 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:30:14.420 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:30:19.423 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:30:24.426 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:30:29.430 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:30:34.432 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:30:39.435 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:30:44.440 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:30:49.443 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:30:54.445 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:30:59.449 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:31:04.451 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:31:09.454 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:31:14.456 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:31:19.460 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:31:24.462 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:31:29.465 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:31:34.468 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:31:39.471 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:31:44.148 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:31:44.148 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 14:31:44.473 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:31:49.476 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:31:54.479 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:31:59.482 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:32:04.485 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:32:09.489 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:32:14.491 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:32:19.494 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:32:24.496 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:32:29.500 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:32:34.502 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:32:39.505 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:32:44.509 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:32:49.512 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:32:54.514 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:32:59.517 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:33:04.520 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:33:09.523 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:33:14.525 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:33:19.530 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:33:24.533 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:33:29.537 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:33:34.539 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:33:39.544 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:33:44.546 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:33:49.549 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:33:54.552 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:33:59.555 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:34:04.558 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:34:09.561 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:34:14.564 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:34:19.567 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:34:24.569 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:34:29.573 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:34:34.575 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:34:39.578 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:34:44.580 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:34:49.584 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:34:54.586 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:34:59.589 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:35:04.592 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:35:09.595 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:35:14.597 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:35:19.600 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:35:24.047 [3892] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:35:24.047 [3892] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 14:35:24.604 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:35:29.607 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:35:34.609 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:35:39.613 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:35:44.615 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:35:49.619 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:35:54.621 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:35:59.625 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:36:04.627 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:36:09.630 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:36:14.633 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:36:19.636 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:36:24.639 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:36:29.642 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:36:34.645 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:36:39.649 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:36:44.651 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:36:49.655 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:36:54.657 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:36:59.660 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:37:04.662 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:37:09.666 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:37:14.669 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:37:19.672 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:37:24.675 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:37:29.678 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:37:34.680 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:37:39.683 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:37:44.686 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:37:49.689 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:37:54.691 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:37:59.695 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:38:04.697 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:38:09.700 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:38:14.702 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:38:19.706 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:38:24.708 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:38:29.712 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:38:34.714 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:38:39.715 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:38:44.716 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:38:49.717 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:38:54.720 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:38:59.723 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:39:03.951 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:39:03.951 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 14:39:04.726 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:39:09.729 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:39:14.732 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:39:19.734 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:39:24.737 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:39:29.740 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:39:34.743 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:39:39.745 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:39:44.749 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:39:49.751 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:39:54.754 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:39:59.756 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:40:04.760 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:40:09.762 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:40:14.765 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:40:19.768 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:40:24.773 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:40:29.776 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:40:34.779 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:40:39.785 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:40:44.789 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:40:49.793 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:40:54.797 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:40:59.799 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:41:04.802 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:41:09.804 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:41:14.808 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:41:19.810 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:41:24.814 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:41:29.817 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:41:34.820 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:41:39.822 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:41:44.825 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:41:49.828 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:41:54.831 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:41:59.833 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:42:04.837 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:42:09.840 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:42:14.843 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:42:19.845 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:42:24.849 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:42:29.851 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:42:34.854 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:42:39.857 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:42:43.853 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:42:43.853 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 14:42:44.860 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:42:49.862 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:42:54.865 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:42:59.869 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:43:04.872 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:43:09.875 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:43:14.879 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:43:19.882 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:43:24.885 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:43:29.887 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:43:34.891 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:43:39.893 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:43:44.896 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:43:49.899 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:43:54.902 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:43:59.904 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:44:04.907 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:44:09.910 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:44:14.913 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:44:19.915 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:44:24.920 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:44:29.922 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:44:34.925 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:44:39.927 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:44:44.931 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:44:49.933 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:44:52.917 [10284] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-15 14:44:53.137 [10284] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-15 14:44:54.936 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:44:55.314 [10284] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-15 14:45:57.940 [12416] LOG_TRACE DEV[1] Offline devmon.cpp:76
2017-12-15 14:46:23.787 [3892] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:46:23.787 [3892] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 14:50:03.710 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:50:03.710 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 14:53:43.608 [3892] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:53:43.608 [3892] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 14:57:23.520 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:57:23.520 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:01:03.441 [3892] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:01:03.441 [3892] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:04:43.352 [3892] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:04:43.352 [3892] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:08:23.379 [3892] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:08:23.379 [3892] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:12:03.572 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:12:03.572 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:15:43.521 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:15:43.521 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:19:23.505 [8464] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:19:23.505 [8464] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:23:03.454 [8464] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:23:03.454 [8464] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:26:43.447 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:26:43.447 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:30:23.371 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:30:23.371 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:34:03.298 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:34:03.298 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:37:43.215 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:37:43.215 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:41:23.143 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:41:23.143 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:45:03.071 [8464] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:45:03.071 [8464] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:48:43.015 [8464] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 15:48:43.015 [8464] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 15:52:22.965 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
